index,FSC-A,SSC-A,HLA-DR,CD3,CD45,CD14,CD56,CD19,CD11c,Population
28,0.7058555414204717,2.4467694785314635,0.6260652454235213,-0.9717501026452232,-3.8485365874844404,2.3800305903491292,0.5091967527657312,-0.3987888168183484,0.6617006571734867,Other cells
29,-0.36841409448314355,-0.22004698897427305,-1.2857330851897932,0.7921453391846868,-0.10901635490439786,-0.15420348382624882,-0.7311797018165779,-0.38619160309781136,0.2646594969214072,T_cells
30,-0.161843434765428,-0.1499132644228431,0.007063585660924726,0.7052239541256611,0.09735539564348518,-0.17841480066403165,0.33903090368636973,-0.3850004708235977,-0.38725254615827537,T_cells
31,-0.06949416761288557,-0.4454289326262596,0.05047782687251708,0.7357112580044147,0.6432485380503253,-0.5721874814791154,-0.527296931174258,-0.7257848851307627,-0.861341431183191,T_cells
32,0.5865200688352917,-0.10827414822250078,-0.11309519638504512,0.6191163650547004,0.7047200903405451,-0.6314320418320564,-0.18863884758745172,-0.621164826931977,-0.9686746977412741,T_cells
33,-0.9170992042097704,-0.7026141741561585,1.6298530679630752,-1.9803293481213644,-0.9799315381818303,-0.6187946182910331,-0.2715552202568922,1.8966378319451191,0.884687100708184,B_cells
34,-0.20876086039184463,-0.2728570433943508,-0.05599827431686683,0.7173235938514773,1.3691320763496198,-0.18277083692335383,-0.24761279879102127,-0.30203566297497264,-0.5636366122664044,T_cells
35,-0.1692739939597782,0.010664442798780694,-0.5948541961616601,0.5488544644947544,0.5443080319551196,-0.2212651340580044,0.005715287683223463,-0.24283879736391858,-0.7137792955577241,T_cells
36,-0.42437959804898745,-0.6600568410107501,0.9139014151988647,-1.2004852241073047,-1.031854819677672,-0.5697101428402096,-0.24217787899855683,1.7441829706569159,-0.8456254067255998,B_cells
37,2.69016755159572,0.056361471648149065,1.2788632674187603,-0.8710575949713947,-0.38333345787270395,-0.05263561441799387,0.09879126744728747,2.0924842939379875,-0.5016368921603784,B_cells
38,0.1426450136790995,-0.8546700157893771,-1.0443971530192935,0.872987450664716,0.21747967915647265,-0.7176835342454277,-0.38881567815498563,-0.6252920873770729,-1.015693474382403,T_cells
39,-1.4178084792706973,-0.2827351960433419,1.5310482085177217,-0.9844931721528196,-0.7590425788643796,-0.6129670763329473,0.04392927922653651,1.9941521567022964,-1.6994419286429172,B_cells
40,-0.6170543146016372,0.061110472857344646,-0.08670618686622035,0.19443570273056013,-1.8353367989428708,-0.5083882912678387,-0.3267779662795734,-0.6080430579597789,-0.05593082291705624,T_cells
41,-1.1258995594243701,-0.3187228084540489,-0.596507465603301,0.5385602837125504,0.6868355686643979,0.2111819304945041,-0.5925955118247428,-0.813038796926449,-0.7107479358646505,T_cells
42,0.4463096035639632,-0.3131663636897747,-0.13995080788084788,0.6610140485855359,1.114296157558816,-0.20291404507482166,-0.33613922366175764,-0.5100124224093572,0.5096952436048097,T_cells
43,-1.1242726586601086,-0.45732814148202827,-0.2794545581630993,0.27551763630118087,-1.0640470682301473,0.7558447763571824,1.0511691168296229,-0.7001534554882214,1.0215611244800271,T_cells
44,0.4374676368585017,2.3883309337081977,1.1665006791206394,-1.0876490208949556,-0.8009906298960222,2.796420948439573,0.6494630751364451,-0.3961578497003386,2.00061698272485,Other cells
46,-0.3920723217980781,-0.2802182357069696,-0.1274004599284333,0.6966563509892789,0.4042132516017809,0.27326843161471764,-0.20233405792630998,-0.7867039657889549,-0.24087773209634067,T_cells
47,-0.13713881912329023,-0.21456963125819936,0.12672395389631658,0.7481681283662819,0.44925855067377,-0.39951966900967617,2.774312203016463,-0.315489911112471,-0.8779390848904777,T_cells
48,0.6874626791848983,-0.515119477746895,1.5505143657362532,-1.0446686711818076,-0.6745521441507838,-0.760691444178225,-0.34330720611061655,2.1050341638085484,-0.33676963605747257,B_cells
49,-0.41969210671378887,-0.582815329010153,-2.1470060934909627,2.0431621303325067,1.3052959939686934,-0.5801708821433212,-0.041342486944618985,-0.32043743310511985,1.6877335298604372,T_cells
50,-1.2592929615996034,-0.5212933338863701,0.035118079855579784,0.9518338575640652,0.7986934227539892,-0.05295869639889562,-0.02975098987127699,-0.339881853064518,0.6199038836584305,T_cells
51,-0.13642138784375343,-0.9378109836444067,-0.6541408785531556,0.7309847253493902,-0.46459781768019864,-0.6967055918418569,-0.6496477084493667,-0.6681266937471403,-0.8234535733817806,T_cells
52,-0.5815800204996637,-0.8163235742032758,-1.7428262972977164,1.5664630642611383,-0.8545727825922467,-0.5783660495716761,-0.4994765109216526,-0.5133870065180074,0.8548300218662094,T_cells
53,-0.011408327711280392,0.015809480344892417,-0.24834600895932962,0.6960395157105613,0.8626239099203292,-0.633259153783617,2.154211904041737,-0.7769157701635928,-1.1361190926070768,T_cells
55,-0.9151110957068946,-0.4540724342665387,-0.14914590453069468,0.7483311863272345,-0.0623864971637407,0.2525837661043086,0.0835025528820921,-0.3787501909917601,-0.5100196145004162,T_cells
56,-1.1890292607961461,-0.3542198407275482,1.57460498568425,-2.2889185676723507,-2.629462547968322,-0.1071651911852642,-0.6568985954954536,1.8022082401477553,0.5639250083281807,B_cells
57,-0.5618129856416187,-0.3202636748958579,-0.5476775483984715,0.6627955124854201,0.5196847533038645,-0.5327717765499497,-0.8300756735733039,-0.3180759007407041,-1.084282498411877,T_cells
58,0.2608842559601571,-0.3742030167978921,-1.4916994124520584,0.7518378926490273,0.8270884753054935,-0.2720722924752056,-0.298885133742732,-0.44849357208303847,-0.3941994464012271,T_cells
59,0.6025662535222699,-0.05410269742656295,-0.9452741321745788,0.7790604088841154,-0.29619067245349234,-0.1829440378423191,-0.7356722197634871,-0.12588287296381281,-0.3061467130552353,T_cells
60,-0.4166080610948899,-0.4414185924253366,-0.3851275104710302,0.4573989292125625,-0.6193620348899532,-0.5685826735214994,-0.3525124166901037,-0.3585045066917794,-0.31822372763753654,T_cells
61,-0.23315880128187985,-0.3143484617413766,0.5977262234454754,0.8524482870047698,0.5409132327017863,-0.4221243352491067,-0.3820722125033049,-0.659827386180935,0.6773991436698578,T_cells
62,0.02139619555642209,-0.252029671047289,-1.3021056042404349,0.7801173704132608,1.3755630111820933,0.10371141622875793,-0.5117910104865901,-0.37276585685763786,-0.5713988055527972,T_cells
63,-0.7212401717081847,-0.4337831286339427,-0.9088213818905406,0.8067368041703726,-0.47800965715858573,-0.3415684473467811,-0.4330533971273322,-0.5422070257667009,-0.701463541979509,T_cells
64,1.7988411328453358,0.4465455387391465,1.4246709213688318,-0.7376748502060937,-2.002917144003624,-0.19517902748606433,-0.2919376576130887,2.0411854802028886,1.1289352847023038,B_cells
65,-0.3415747762883674,-0.33006274049664874,-1.234713769685968,0.576393423521092,0.4148450075370955,-0.6230233674218638,-0.44908659112725935,-0.36871423099197553,-1.2159155993431752,T_cells
66,-0.20956126390354657,-0.06811261165123837,-0.9612178672183556,0.9209648945773153,0.6959500479086322,-0.11948448683052686,-0.27771133558524363,-0.5529131480741882,-0.0663522685920273,T_cells
67,0.23366907062179074,0.01800983487592853,-0.024291591482440856,0.4411232555562004,0.27465360090745355,-0.7220187409689804,2.598262386673659,-0.21641003404853376,0.12244021333364825,T_cells
68,0.20182268606333445,0.08210692489811583,-0.08204045947966783,0.4375403398987595,0.8161429409689982,-0.06398411726577842,-0.17168406101114805,-0.7499382260102786,-1.0142727665459934,T_cells
70,-0.5484664769750622,-0.6356465076580887,-0.45140943665377664,0.7735302545764122,-0.4133053448937929,-0.6405396256461229,0.013117714233807446,-0.8196430324243803,0.00834007964816715,T_cells
71,-0.46452291263588896,-0.45430454316044244,-0.5194583990029084,0.6821577514568502,0.005506088669368608,-0.1869192513065746,-0.027637490351152323,-0.3672982272340004,-1.0980938407378142,T_cells
72,1.0784647788490311,1.8671794017642729,0.8863482467924784,-2.081383908588489,-1.1722889920909774,2.7606458849312516,-0.2517260484124833,-0.6155466911690788,1.513846611485875,Other cells
74,-0.6599336605333019,-0.7510497530572963,1.708551535239837,-0.7329862409775832,-0.9359265039763673,-0.6957698141466947,-0.6351243819619274,1.6006136104779858,0.05251444174566291,B_cells
75,-1.9687804561736157,-0.26439309769086533,1.4598857320829444,-1.7309182750427061,-0.997323301509324,0.09542944380592647,0.12508761768728432,2.1466261533682,0.30054917132982206,B_cells
76,-0.46096742055295487,-0.6191248712185831,1.4027345329066878,-0.885019616136052,-0.15700767675683727,-0.8104198518567122,-0.30338351575737743,1.9194775303066196,-0.07352078759274898,B_cells
78,-0.7002021664387006,0.04851493731986457,1.432758800890674,-1.1819128114738693,0.27296426070171315,0.06619840919349647,-0.2978812806076083,2.171164039606384,-0.5704832673128338,B_cells
79,0.8522883377280092,0.04990278191597005,-0.12249883364126125,0.5203735420197083,0.9269982309076769,-0.26046890830856656,2.7375969160830094,-0.007232799968687564,0.3526502161169342,T_cells
80,0.05011719497394703,-0.6911635545944161,1.6016554366308946,-0.5893759641348504,-0.37406178525404965,-0.6325200497949448,-0.22825351936366559,1.9087765687479978,0.8659669875679179,B_cells
81,-0.8039558642865489,-0.7283701895200541,1.0095121937561915,-2.436369552641854,-0.26954227595011493,-0.9677580703177378,-0.40074866759387173,1.8876223162860808,0.8108052816860324,B_cells
82,0.008680334491942986,0.023149376687963324,-0.6210538787473422,-1.5488311471843275,-0.5412136861848285,-0.5985565741686283,1.4091254737041516,-0.5363352052598322,-0.4849473412989209,Monocytes
83,-0.8549219243793001,-0.35495858760666554,1.7024417841123334,-0.47656165796071875,-0.41290046774297556,0.05127915021658731,-1.0261390167910514,1.9264945829190883,0.19282999056913128,B_cells
84,0.6945724905983689,-0.5102648553984094,-0.7252376984312593,0.2668249560701938,-0.5818985646626094,-0.13378835082934673,-0.4264295687123084,-0.42187903233334295,-0.23508131739748178,T_cells
85,0.7852708155624879,-0.18248149978758296,-0.755595471383464,1.079501132097783,0.8129914254150007,-0.31283742011050153,-0.4516426146127727,-0.5598174060244738,-0.5912593876809672,T_cells
86,-0.3246716027864782,-0.31939311626973993,-1.1052683911528864,0.8011223994205211,0.7458051876618852,-0.5902902438732729,-0.2020934642815156,-0.2703527714302983,-0.823185078964858,T_cells
87,-0.16409394661737828,-0.4774749015120047,-0.9997338482875019,0.47275352543568155,-0.303971904897677,-0.5265512660289904,-0.6000661075239353,-0.7479368344915079,-0.04875101600615233,T_cells
88,-0.6510336425841345,-0.4971678341264127,-0.6302538447127969,0.8865297411657473,-0.030583117884904414,-0.32333393784848957,-0.41314280413963994,-0.3741146270341603,-0.1891318417890887,T_cells
89,-0.8465203261993243,-0.3432176387181425,-0.6011644632375236,0.9800511388927685,0.5971005478272727,-0.25000738667301964,-0.09278963022953238,-0.6192556916089443,-0.24841948347208412,T_cells
90,-0.025145362926403913,0.8741459373591532,1.4766766695778635,-0.4310807363943674,-1.8755494289255776,-0.1327075843685276,2.5966627437433196,-0.5749477204295712,2.4479311809600564,Monocytes
91,-0.6409221714077317,-0.18334699203384888,-0.8434417433018137,0.35343982889990533,-0.8096220068089927,0.024533380769529236,2.084436587211436,-0.5232513154089827,0.1850259431693947,T_cells
92,0.409844920061796,-0.11975645412603018,-0.54213716351963,0.6418994118387326,0.24260746313042342,-0.37124858263960886,1.7493032112253284,-0.44698370238951773,-1.1838732531619702,T_cells
93,-0.5184554499196297,-0.4602198421857686,1.8859053448240082,-0.32587009744825063,0.24338002173266363,-0.4463418635875653,-0.13959658176552978,2.1017052881493155,-1.547178301588496,B_cells
94,0.15229999098454275,-0.29849172325432993,-1.1206846409846942,1.0996674863956333,1.4993310358984806,-0.12803652895826315,-0.7157193004890996,-0.47302412976444386,0.4397463483048046,T_cells
95,-0.004459476564449028,-0.703426769961934,1.399596972392215,-0.5266266573438266,0.16837935890252473,-0.6728101528288216,-0.6154966209602548,1.9525378004746334,0.2291025357556002,B_cells
96,0.9158910980983683,-0.2782287799711343,-0.6288530641175142,0.5164002628455338,1.194077421231024,-0.379022080555016,-0.7213868759763132,-0.3399823675747552,-0.06845074932059865,T_cells
97,-0.21314695436073172,0.9414386250053642,0.8884838456974418,-0.939263857402108,-0.5357753409229532,1.0467076324427638,-1.054103128420568,-0.35357062576039455,2.7321071877894503,Other cells
98,-0.6132141368740643,-0.7099805187194743,1.8383406110220177,-0.5348670678044689,-0.6707466119063522,-0.4992298428727148,-0.7020126448292681,1.721063120951209,0.5342156522038644,B_cells
100,-1.0687410734815608,-0.013302539381396156,-1.0353156096087526,0.5761427207665676,0.4684255777620773,-0.5094364092552172,1.6495941663089613,-0.5123095799453206,0.11984902290352915,T_cells
101,-0.06271038136608685,-0.1465308977110501,-0.3194284258146331,0.7385179226373015,0.7066124074519037,-0.4609829222519877,2.1235315387656786,-0.6783180716505993,-1.1235217361664604,T_cells
102,-0.26005235927506776,-0.2629895387301336,-0.5784721932974229,0.8791156050007475,1.1403464932845286,-0.48559700946261397,-0.6330206902089472,-0.5906569866155326,-0.6726299176672885,T_cells
103,0.1544892265236925,-0.24924874373353606,-0.5381789112014007,-1.2457516630737824,-1.0435847561432838,-0.03307691033749936,2.650605023643904,-0.7382694554412849,-0.2434509756790364,Monocytes
104,-0.4375267388078674,-0.814360609623108,1.4019565457873742,-1.5342810839581356,-0.7279659582815267,-0.9469958186027646,-0.2886038722766532,1.8628231558472417,-0.4237735906919584,B_cells
106,-0.8634692370447393,-0.15136971982406486,-0.13334485241069788,0.6477039689106818,0.7723592078104188,-0.2562653101439816,1.968610080551639,-0.3117514548583889,-1.0383025851129906,T_cells
107,-0.35807393658911146,-0.1435811483161227,-0.6037332119973352,-1.88827477663437,-1.7841679958684644,-0.8001784889387538,2.584613812307442,-0.8927176010550745,-0.4507946476870332,Monocytes
108,0.8952732313755034,-0.44501743953725226,-1.523444842335975,0.6829753838900503,-0.6829886999315677,-0.6955523148848916,-0.2207411872530383,-0.6332726985411026,-0.4080438589296957,T_cells
109,-0.2791128108132584,-0.685575423488355,2.022855564887103,-1.1050849544599637,-0.3664047698394982,-0.2760146000257509,-0.4980953728821453,1.930692058865263,0.15321013475369874,B_cells
111,-0.8979329117676516,0.8648052503287134,-0.2306815919869321,-1.2908571813738106,-1.978089808734316,0.19785756177400848,-0.3499411600434082,1.3087831888916435,-0.7417010019311382,B_cells
112,-0.4908034143129714,-0.8578096685579147,-0.2511968029978812,0.6441047892631431,-0.0714164588360022,0.041846083445902515,-0.288574158723434,-0.6767445749377001,-1.1710896592306193,T_cells
114,0.65259557763704,-0.2228014680677811,0.17432365230944713,0.4837900955808786,0.1969710202099863,-0.5553136533490075,-0.10186560403698194,-0.49075751533320494,-0.05684743615673114,T_cells
115,-0.28902051626049163,-0.20167329015085428,-1.1578765310794685,0.8433184829813227,1.151183621153769,-0.08951306866699567,-0.8969478631445514,-0.40612051648307695,-0.47284461992741594,T_cells
116,0.38503299757523196,-0.7198481092545364,-0.5900250223476756,0.4940382922889152,0.34820420076177355,0.20806466113424082,-0.15039522372523617,-0.40831536127212253,-0.2946904376029532,T_cells
117,0.312948012297528,-0.34001998019384,-0.5602305436932804,0.6081680514081714,1.171252071897245,-0.8470029326706631,-0.3312543502608437,-0.2502966825440184,-1.1115966309851448,T_cells
119,-0.8917407791056929,-0.06208121524353775,1.7966561682224915,-0.5752669316475301,-0.3335500826686871,-0.769449229212194,-0.8258739064752944,1.946196850882754,0.9483752628216318,B_cells
120,0.42321781565730987,-0.07308333138209847,-0.2781437254889853,0.758395091567562,1.137393422143588,-0.36095647348239046,-0.452947610702475,-0.0909633174027996,-0.21774151983578494,T_cells
121,-0.5021673850505429,-0.42596295665505834,-0.3745000452078434,0.5881658680875796,1.07086487960112,-0.6001534496627181,-0.349777271747795,-0.6347459682432303,-0.8855140905783796,T_cells
122,0.1922389534660754,-0.2912888767798016,0.32541401834699646,1.010287897343819,1.2810442832584328,-0.32452370817962606,-0.19757446967561637,-0.6907392118616276,-0.8253964746575135,T_cells
123,0.07244258918844322,-0.21223214098777568,-0.5789011539581095,0.8752008515605134,0.6138741801707243,-0.07864315910587111,-0.5912234724289924,-0.7807187849273884,0.41940439765363746,T_cells
124,-0.6074658909947863,0.05340133188098241,-0.29707948871188666,0.6167304015342879,0.6040392472749427,-0.5563382444334971,-0.3780250706625618,-0.6805088294115281,-0.4074775512335555,T_cells
125,-1.2491700560873191,-0.4567529785625434,0.014529793509780724,0.7508358846229738,0.7445511642368523,-0.09796287170432302,-0.16586220922697617,-0.2876252932266264,-1.1510284478436283,T_cells
126,-0.5719373570944006,-0.7202966985485628,1.7587048867135338,-1.6659485777977927,-0.4280355432015917,-0.45977193506042074,-0.02248912975226102,1.8813031402472304,0.3254551223480607,B_cells
129,0.7390464866033477,-0.13839403405598483,-0.5041002726438747,0.8188126298194578,1.1399867941557416,-0.5105068868945696,-0.34902518299917673,-0.6111729081419633,-0.26622320548965045,T_cells
130,-0.2265881627834348,0.3888164588368695,-1.0802083367073458,0.5123726218243153,0.8395401487948003,-0.11508447139035406,-0.42958117826877784,-0.6544648116121531,0.004990940900025396,T_cells
131,0.851279477477545,0.047401535944223944,0.4011141315566344,0.685712222174066,0.9489972031424057,0.6685465421913896,-0.0068158221012289645,-0.5760306028202232,-0.3369921613263328,T_cells
132,-0.8344896457234341,-0.23885871497778935,1.245051657175826,-0.7393523723627416,0.23316362461502885,-0.6496090619360235,-0.32859834137959887,1.7482155325591722,-1.3969519934793018,B_cells
133,-0.43260352424065085,-0.32437431224368424,-0.23492095188409137,0.4470100405250771,0.726686661597753,-0.4905269807286154,-0.3907401779211886,-0.519027089399154,-1.5877506753885648,T_cells
135,-0.9242037382374496,-0.5735757119642211,1.7280343611150595,-0.46423837463111856,-0.7498416488859212,-0.6077887701637267,-0.5152590250546988,1.7108915861236853,1.2017084208626057,B_cells
136,-0.9893257993395447,0.2717635056998772,-0.3246922548245353,0.6272370377411521,0.6164371250015311,0.20381978403714957,-0.42307116707441345,-0.2816626341867744,0.08897046442008637,T_cells
137,0.06596958232714001,-0.28245560057217983,-0.2778269756110121,0.6336301993281678,0.6159761432490245,-0.7530013411779545,-0.7452624350430814,-0.542742722795717,-1.0646928953172754,T_cells
138,-0.16691382975860553,-0.38461408391065194,-0.710999062684702,0.811079756365662,0.9562240840689602,-0.26799534388899593,-0.3895447975703702,-0.30063367086078857,0.23808263105385727,T_cells
140,-1.0426537827620657,-0.4007926663245765,-0.9335048265914786,0.7058922218820664,-0.21342320778075716,-0.19314571997043076,-0.39675863730928346,-0.5440479038798733,-0.3226964629782852,T_cells
141,0.47787628667547344,-0.02313852944551615,-0.27026986910331297,0.37870988387858007,-0.3109686674472072,0.6297422399622569,-0.08728217385709083,-0.294882503335485,0.38427127033419073,T_cells
142,-0.24912934343918125,-0.26462529245561406,-0.9420289046617547,0.5802811702307992,0.27336238469313917,-0.16494130803513893,-0.8200558623367776,-0.3657916777038232,-0.36146968462773854,T_cells
143,-0.3615112738679376,-0.2303262443400326,-0.9271011238571113,0.347392112854772,-0.8732922884202423,-0.17581818823036605,1.6123391246198682,-0.3096771758576784,-0.5316672202510643,T_cells
144,-0.7608580932207385,-0.2937320740603606,-1.2608243122941232,0.9487845051497673,0.25172093439121074,0.11926546627383548,-0.24030847937969413,-0.452427695559342,-0.7157198831770155,T_cells
146,1.063642947665667,-0.8269879603086425,0.5789693267744238,0.49259966657836124,-1.7311472371491925,-0.2299061122672597,-0.6514033645556335,-0.7131985456750539,0.4349021764867289,T_cells
147,-1.0229368830690395,0.11034297613505452,-0.1015312495995841,0.626304931837518,0.292919988097906,-0.07227302899427865,-0.23829925478060807,-0.3992743016883353,0.26531917556711737,T_cells
148,-0.3505346046098377,-0.6615977074525591,-0.4959240858710166,0.5253969327866038,-0.2873414769457078,-0.325417476363987,-0.6049423775188953,-0.4972415946847257,0.28855546407170557,T_cells
149,-0.5679485330003692,-0.3570587308616433,1.590482297609479,-1.7996387599170918,-1.2148236748612873,-0.5800560426461356,-0.04604127022565921,1.8520693239676191,-1.4481776214527748,B_cells
150,-0.5598245839506434,-0.3304426331147138,-0.5663283803164114,0.48789738545325456,-0.5069844093455227,-0.17396521045081573,-0.4953619491525073,-0.665373321868839,0.2548391222053341,T_cells
151,-0.5882069511132174,-0.7547224061604477,-0.46835882044112337,0.8988388477096052,0.2041175825912234,-0.09181355191002832,-0.05191315724497733,-0.6280589432830536,0.10398075669105952,T_cells
152,-0.2582117243862525,-0.464636523225002,-0.428625002587876,0.6839793329004448,0.018045537917418673,-0.3731474256738975,-0.29044835374580213,-0.5627454429460558,-0.27957878220612453,T_cells
153,-0.8980399254239779,-0.8576302414273886,1.935795556081513,-1.2149294988463872,-1.0528520691650474,-0.18164251257439637,-0.4603374792442164,1.8654570694927488,0.15501751728254545,B_cells
154,-0.002267015956204304,-0.13856818012954628,-0.12379052670573083,0.9846988121727827,1.5373617363552727,-0.6492245902693256,-0.6225159958422546,-0.34113665592016695,-0.9032970308489009,T_cells
155,-1.0593684363159601,-0.5539935527398003,-0.38103637161144777,0.9186812131706821,0.7879504698881603,0.2860644687241854,-0.7953748869362697,-0.49454780293076966,-0.21148314950158567,T_cells
156,-0.5292729180396872,0.1690788058235425,-1.089117024066193,0.33254575379085655,-0.20520550745513041,-0.9068086382173213,-0.6346577666973565,-0.4222101574553365,-1.0009246400401637,T_cells
157,1.0782589608031647,2.3875471046354804,1.0757314570685474,-0.9817273014330155,-0.8863776600875547,2.957959619383602,1.0910370165603218,-0.7209014174706352,1.992408293391291,Other cells
158,0.47812666931246683,-0.2993202051664217,1.2962578201865433,-1.6180695418531252,-0.21905535920140495,-0.30188643159948964,-0.8877049802880883,1.6752955479513678,-0.8733693735862599,B_cells
159,-0.35596034357963885,-0.5127027286865812,-0.16196585207778952,0.8036627013517476,0.7968595810486554,-0.07425330589840579,-0.24520312050993548,-0.05155284256580028,-0.5856916247082755,T_cells
160,0.980608852811219,1.5592046467960046,1.321415585326672,-2.0860587843308536,-0.6325691837837738,2.862107147287835,0.7945829388928921,-0.4352326514907481,1.5761798529568083,Other cells
161,-1.0009023314492713,-0.09054422312368318,-1.324324991370176,0.5065036391713039,0.27648654760925623,-0.4665857969716642,-0.6788545012646864,-0.27182944702475115,-0.1241467158591394,T_cells
162,-0.9304219646402655,-0.41266018883855815,-0.4260457298312779,0.7448033852830225,-0.14445474633398425,-0.34464188717185457,0.016308023847949257,-0.6800199346817338,-0.49199026136693497,T_cells
163,-0.7244960255534045,-0.28573767013706963,-0.7553250615119216,0.9214569260872446,0.8789741878414349,-0.3937604365720684,-0.5824465500453462,-0.5078181529912623,-0.05451034801369062,T_cells
164,-0.04647362441441683,2.372877616450733,0.8814709157796282,-1.0426418458340627,-0.759092668695481,2.8543447942014404,0.8513357349609935,-1.02312884769983,1.7965502116425973,Other cells
165,0.057331674538947795,-0.2537075873576406,-0.48324110191973113,0.42161352737540486,0.777991741687799,-0.364849786117798,-0.5830025969485874,-0.5446832612767956,-0.8293662395791189,T_cells
166,-0.4112248343995195,-0.18289316461828037,-0.012546377936345735,0.5913631343487736,0.5549061590724832,0.37280058487954,-0.41294112911141034,0.3443832438087554,0.37990271309247214,T_cells
